"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-01","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","900.3","","","","1"
"2014-02","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","899.5","","","","1"
"2014-03","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","902.5","","","","1"
"2014-04","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","896.1","","","","1"
"2014-05","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","897.3","","","","1"
"2014-06","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","891.9","","","","1"
"2014-07","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","884.0","","","","1"
"2014-08","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","884.9","","","","1"
"2014-09","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","885.1","","","","1"
"2014-10","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","895.2","","","","1"
"2014-11","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","906.1","","","","1"
"2014-12","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","906.2","","","","1"
"2015-01","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","903.7","","","","1"
"2015-02","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","910.3","","","","1"
"2015-03","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","920.2","","","","1"
"2015-04","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","922.4","","","","1"
"2015-05","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","921.9","","","","1"
"2015-06","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","929.0","","","","1"
"2015-07","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","925.4","","","","1"
"2015-08","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","920.3","","","","1"
"2015-09","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","913.1","","","","1"
"2015-10","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","916.3","","","","1"
"2015-11","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","911.3","","","","1"
"2015-12","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","909.5","","","","1"
"2016-01","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","900.7","","","","1"
"2016-02","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","896.6","","","","1"
"2016-03","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","906.4","","","","1"
"2016-04","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","905.6","","","","1"
"2016-05","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","900.9","","","","1"
"2016-06","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","906.1","","","","1"
"2016-07","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","912.3","","","","1"
"2016-08","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","910.0","","","","1"
"2016-09","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","917.7","","","","1"
"2016-10","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","917.9","","","","1"
"2016-11","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","912.2","","","","1"
"2016-12","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","910.4","","","","1"
"2017-01","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","924.4","","","","1"
"2017-02","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","928.7","","","","1"
"2017-03","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","921.9","","","","1"
"2017-04","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","931.7","","","","1"
"2017-05","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","942.0","","","","1"
"2017-06","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","935.7","","","","1"
"2017-07","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","948.7","","","","1"
"2017-08","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","958.0","","","","1"
"2017-09","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","960.1","","","","1"
"2017-10","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","961.1","","","","1"
"2017-11","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","962.3","","","","1"
"2017-12","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","970.1","","","","1"
"2018-01","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","963.7","","","","1"
"2018-02","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","977.2","","","","1"
"2018-03","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","978.1","","","","1"
"2018-04","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","979.2","","","","1"
"2018-05","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","985.3","","","","1"
"2018-06","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","988.2","","","","1"
"2018-07","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","987.5","","","","1"
"2018-08","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","994.1","","","","1"
"2018-09","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1000.6","","","","1"
"2018-10","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1006.2","","","","1"
"2018-11","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1016.2","","","","1"
"2018-12","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1029.5","","","","1"
"2019-01","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1042.0","","","","1"
"2019-02","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1031.1","","","","1"
"2019-03","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1033.4","","","","1"
"2019-04","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1034.6","","","","1"
"2019-05","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1041.9","","","","1"
"2019-06","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1052.4","","","","1"
"2019-07","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1039.6","","","","1"
"2019-08","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1034.3","","","","1"
"2019-09","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1037.6","","","","1"
"2019-10","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1034.9","","","","1"
"2019-11","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1031.0","","","","1"
"2019-12","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1026.1","","","","1"
"2020-01","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1032.2","","","","1"
"2020-02","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","1033.1","","","","1"
"2020-03","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","992.7","","","","1"
"2020-04","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","889.9","","","","1"
"2020-05","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","865.4","","","","1"
"2020-06","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","909.3","","","","1"
"2020-07","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","920.0","","","","1"
"2020-08","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","927.4","","","","1"
"2020-09","Canada","2016A000011124","Employment","Transportation and warehousing [48-49]","Estimate","Persons","249","thousands","3","v13682082","1.2.10.1","950.7","","","","1"
